 CMS collision Energy =    13000.000000000000     
 Collider type = pp
 ======================================
 Factorization scale                =    135.00000000000000     
 Renormalization scale              =    135.00000000000000     
 ==================================
 NLO QCD + NLO EW Cross-Section
 ======================================
 EW input parameters: Gmu scheme
 Fermi constant (1/GeV^2)           =    1.1663700000000000E-005
 ======================================
 Lepton mass (GeV)                  =   0.10500000000000000     
 W mass (GeV)                       =    80.403000000000006     
 W width (GeV)                      =    2.1410000000000000     
 Z mass (GeV)                       =    91.187600000000003     
 Z width (GeV)                      =    2.4952000000000001     
 Top mass (GeV)                     =    172.90000000000001     
 Higgs mass (GeV)                   =    125.00000000000000     
 ======================================
 Strong coupling                    =   0.11141475266772986     
 PDF set = CT14qed_inc_proton                                          
 ======================================
 Z pole focus OFF
 Lower M limit for non-Zpole     =    110.00000000000000     
 Upper M limit for non-Zpole     =    160.00000000000000     
 ======================================
 Lepton-pair invariant mass minimum =    110.00000000000000     
 Lepton-pair invariant mass maximum =    160.00000000000000     
 Transverse mass minimum            =    0.0000000000000000     
 Transverse mass maximum            =    100000.00000000000     
 Z pT minimum                       =    0.0000000000000000     
 Z pT maximum                       =    100000.00000000000     
 Z rapidity minimum                 =   -2.3999999999999999     
 Z rapidity maximum                 =    2.3999999999999999     
 Lepton pT minimum                  =    0.0000000000000000     
 Lepton pT maximum                  =    100000.00000000000     
 Anti-lepton pT minimum             =    0.0000000000000000     
 Anti-lepton pT maximum             =    100000.00000000000     
 Lepton eta absolute value?         =   T
 Lepton pseudorapidity minimum      =    0.0000000000000000     
 Lepton pseudorapidity maximum      =    100.00000000000000     
 Anti-lepton eta absolute value?    =   T
 Anti-lepton pseudorapidity minimum =    0.0000000000000000     
 Anti-lepton pseudorapidity maximum =    100.00000000000000     
 ======================================
 Photon Recombination Cone Size     =      0.0000000000000000     
 Minimum pT for Observable Photon   =   0.50000000000000000     
 Maximum eta for Observable Photon  =    2.5000000000000000     
 Minimum Number of Photon           =             0
 Maximum Number of Photon           =             1
 ======================================
 Jet merging algorithm              =   akta
 Jet algorithm cone size (deltaR)   =   0.40000000000000002     
 parton-parton Rsep (cone algo only)=    1.3000000000000000     
 Minimum pT for Observable Jets     =    30.000000000000000     
 Maximum eta for Observable Jets    =    4.7000000000000002     
 Minimum Number of Jets             =             0
 Maximum Number of Jets             =             2
 Leading jet pT minimum             =    0.0000000000000000     
 ======================================
 Lep-Anti-lep deltaR minimum        =    0.0000000000000000     
 Lep-Anti-lep deltaPhi minimum      =    0.0000000000000000     
 Lep-Anti-lep deltaPhi maximum      =    4.0000000000000000     
 Lep-Jet deltaR minimum             =    0.0000000000000000     
 Lep-Photon deltaR minimum          =    0.0000000000000000     
 ======================================
 Rapidity of Z cutoff for CS angles =    0.0000000000000000     
 
 ===========   VEGAS PARAMETERS   ========
 
 Maximum number of evaluations      =    200000000
 Actual number of evaluations       =    200200000
 Requested relative precision (%)   =    1.0000000000000000E-002
 Requested absolute precision       =    0.0000000000000000     
 Total integration time (sec)       =    135765.00000000000     
 Random number seed                 =           99
 
 ===========   RESULT    =================
 
 Sigma (pb)                  =    12.926694344036250     
 Error (pb)                  =    1.6954807092939357E-003
 
 Sigma (pb)                  =    12.926832112107521     
 Error (pb)                  =    1.6950492325786372E-003
 
 Sigma (pb)                  =    12.927041189403763     
 Error (pb)                  =    1.6946203098166536E-003
 
 Sigma (pb)                  =    12.927329391226817     
 Error (pb)                  =    1.6941948454379865E-003
 
 Sigma (pb)                  =    12.927677792272117     
 Error (pb)                  =    1.6937705921743419E-003
 
 Sigma (pb)                  =    12.928103842708856     
 Error (pb)                  =    1.6933496870164589E-003
 
 Sigma (pb)                  =    12.928600731365648     
 Error (pb)                  =    1.6929315811094459E-003
 
 Sigma (pb)                  =    12.929174358781765     
 Error (pb)                  =    1.6925158301755447E-003
 
 Sigma (pb)                  =    12.929815494596617     
 Error (pb)                  =    1.6921023902615117E-003
 
 Sigma (pb)                  =    12.930535631299810     
 Error (pb)                  =    1.6916920111763852E-003
 
 Sigma (pb)                  =    12.931320824027910     
 Error (pb)                  =    1.6912842697180970E-003
 
 Sigma (pb)                  =    12.932178162485830     
 Error (pb)                  =    1.6908791854519949E-003
 
 Sigma (pb)                  =    12.933121964261645     
 Error (pb)                  =    1.6904779549169664E-003
 
 Sigma (pb)                  =    12.934124548983181     
 Error (pb)                  =    1.6900785003075912E-003
 
 Sigma (pb)                  =    12.935203158861158     
 Error (pb)                  =    1.6896818198769209E-003
 
 Sigma (pb)                  =    12.936355258484344     
 Error (pb)                  =    1.6892889104559137E-003
 
 Sigma (pb)                  =    12.937580005035180     
 Error (pb)                  =    1.6888986439794567E-003
 
 Sigma (pb)                  =    12.938874093120431     
 Error (pb)                  =    1.6885111836389070E-003
 
 Sigma (pb)                  =    12.940239720461909     
 Error (pb)                  =    1.6881267131365245E-003
 
 Sigma (pb)                  =    12.941686247068004     
 Error (pb)                  =    1.6877461551280597E-003
 
 Sigma (pb)                  =    12.943205861175525     
 Error (pb)                  =    1.6873681993820060E-003
 
 Sigma (pb)                  =    12.944785820315575     
 Error (pb)                  =    1.6869923769586475E-003
 
 Sigma (pb)                  =    12.946448781349249     
 Error (pb)                  =    1.6866211811077338E-003
 
 Sigma (pb)                  =    12.948171015107521     
 Error (pb)                  =    1.6862521953503098E-003
 
 Sigma (pb)                  =    12.949979059306884     
 Error (pb)                  =    1.6858870317853834E-003
 
 Sigma (pb)                  =    12.951855514777801     
 Error (pb)                  =    1.6855250326147037E-003
 
 Sigma (pb)                  =    12.953809883429292     
 Error (pb)                  =    1.6851666706911824E-003
 
 Sigma (pb)                  =    12.955826863627014     
 Error (pb)                  =    1.6848105847023023E-003
 
 Sigma (pb)                  =    12.957916550367612     
 Error (pb)                  =    1.6844592768129733E-003
 
 Sigma (pb)                  =    12.960091041192443     
 Error (pb)                  =    1.6841113039157498E-003
 
 
 ===========   HISTOGRAMS    =================
      bin           weight    numerical error

  ----   Z/W pT         ----

     2.50   0.64351691       0.26473614E-02
     2.50   0.64744962       0.26465507E-02
     2.50   0.65145274       0.26457420E-02
     2.50   0.65553028       0.26449365E-02
     2.50   0.65967521       0.26441313E-02
     2.50   0.66389268       0.26433292E-02
     2.50   0.66818279       0.26425291E-02
     2.50   0.67254582       0.26417316E-02
     2.50   0.67697906       0.26409358E-02
     2.50   0.68148916       0.26401426E-02
     2.50   0.68606195       0.26393521E-02
     2.50   0.69071400       0.26385627E-02
     2.50   0.69543806       0.26377785E-02
     2.50   0.70023164       0.26369946E-02
     2.50   0.70509759       0.26362136E-02
     2.50   0.71003450       0.26354361E-02
     2.50   0.71504330       0.26346610E-02
     2.50   0.72012518       0.26338878E-02
     2.50   0.72528103       0.26331168E-02
     2.50   0.73050410       0.26323512E-02
     2.50   0.73580290       0.26315874E-02
     2.50   0.74117293       0.26308245E-02
     2.50   0.74661281       0.26300670E-02
     2.50   0.75212118       0.26293103E-02
     2.50   0.75771094       0.26285576E-02
     2.50   0.76336644       0.26278080E-02
     2.50   0.76909854       0.26270617E-02
     2.50   0.77490175       0.26263165E-02
     2.50   0.78076741       0.26255767E-02
     2.50   0.78671583       0.26248401E-02
     7.50    4.6211973       0.15884192E-02
     7.50    4.6196959       0.15879145E-02
     7.50    4.6181948       0.15874098E-02
     7.50    4.6166955       0.15869058E-02
     7.50    4.6151934       0.15864008E-02
     7.50    4.6136930       0.15858963E-02
     7.50    4.6121922       0.15853917E-02
     7.50    4.6106930       0.15848877E-02
     7.50    4.6091925       0.15843833E-02
     7.50    4.6076933       0.15838792E-02
     7.50    4.6061942       0.15833753E-02
     7.50    4.6046932       0.15828705E-02
     7.50    4.6031976       0.15823678E-02
     7.50    4.6016977       0.15818635E-02
     7.50    4.6001994       0.15813598E-02
     7.50    4.5987019       0.15808564E-02
     7.50    4.5972046       0.15803530E-02
     7.50    4.5957063       0.15798492E-02
     7.50    4.5942071       0.15793450E-02
     7.50    4.5927127       0.15788428E-02
     7.50    4.5912177       0.15783401E-02
     7.50    4.5897185       0.15778361E-02
     7.50    4.5882242       0.15773338E-02
     7.50    4.5867262       0.15768301E-02
     7.50    4.5852307       0.15763273E-02
     7.50    4.5837356       0.15758247E-02
     7.50    4.5822415       0.15753224E-02
     7.50    4.5807442       0.15748190E-02
     7.50    4.5792501       0.15743167E-02
     7.50    4.5777576       0.15738150E-02
    12.50    2.1549149       0.77705097E-03
    12.50    2.1542310       0.77681137E-03
    12.50    2.1535473       0.77657182E-03
    12.50    2.1528644       0.77633254E-03
    12.50    2.1521802       0.77609278E-03
    12.50    2.1514969       0.77585334E-03
    12.50    2.1508133       0.77561380E-03
    12.50    2.1501304       0.77537451E-03
    12.50    2.1494470       0.77513510E-03
    12.50    2.1487640       0.77489575E-03
    12.50    2.1480813       0.77465657E-03
    12.50    2.1473976       0.77441692E-03
    12.50    2.1467163       0.77417825E-03
    12.50    2.1460331       0.77393888E-03
    12.50    2.1453506       0.77369971E-03
    12.50    2.1446685       0.77346076E-03
    12.50    2.1439865       0.77322181E-03
    12.50    2.1433040       0.77298262E-03
    12.50    2.1426210       0.77274322E-03
    12.50    2.1419404       0.77250485E-03
    12.50    2.1412594       0.77226620E-03
    12.50    2.1405764       0.77202694E-03
    12.50    2.1398958       0.77178851E-03
    12.50    2.1392135       0.77154939E-03
    12.50    2.1385321       0.77131066E-03
    12.50    2.1378511       0.77107208E-03
    12.50    2.1371705       0.77083356E-03
    12.50    2.1364883       0.77059453E-03
    12.50    2.1358078       0.77035616E-03
    12.50    2.1351279       0.77011794E-03
    17.50    1.2860083       0.48455239E-03
    17.50    1.2856081       0.48440795E-03
    17.50    1.2852080       0.48426355E-03
    17.50    1.2848085       0.48411931E-03
    17.50    1.2844081       0.48397477E-03
    17.50    1.2840083       0.48383044E-03
    17.50    1.2836083       0.48368604E-03
    17.50    1.2832087       0.48354180E-03
    17.50    1.2828088       0.48339748E-03
    17.50    1.2824092       0.48325316E-03
    17.50    1.2820097       0.48310901E-03
    17.50    1.2816096       0.48296451E-03
    17.50    1.2812109       0.48282064E-03
    17.50    1.2808112       0.48267634E-03
    17.50    1.2804118       0.48253215E-03
    17.50    1.2800127       0.48238811E-03
    17.50    1.2796136       0.48224407E-03
    17.50    1.2792142       0.48209986E-03
    17.50    1.2788145       0.48195551E-03
    17.50    1.2784163       0.48181183E-03
    17.50    1.2780178       0.48166796E-03
    17.50    1.2776181       0.48152370E-03
    17.50    1.2772198       0.48137998E-03
    17.50    1.2768206       0.48123585E-03
    17.50    1.2764218       0.48109189E-03
    17.50    1.2760233       0.48094807E-03
    17.50    1.2756250       0.48080426E-03
    17.50    1.2752258       0.48066012E-03
    17.50    1.2748276       0.48051647E-03
    17.50    1.2744297       0.48037282E-03
    22.50   0.86029542       0.35078572E-03
    22.50   0.86003226       0.35068409E-03
    22.50   0.85976917       0.35058248E-03
    22.50   0.85950639       0.35048099E-03
    22.50   0.85924312       0.35037929E-03
    22.50   0.85898020       0.35027775E-03
    22.50   0.85871715       0.35017614E-03
    22.50   0.85845436       0.35007465E-03
    22.50   0.85819139       0.34997310E-03
    22.50   0.85792854       0.34987154E-03
    22.50   0.85766590       0.34977012E-03
    22.50   0.85740272       0.34966843E-03
    22.50   0.85714055       0.34956720E-03
    22.50   0.85687764       0.34946567E-03
    22.50   0.85661498       0.34936420E-03
    22.50   0.85635251       0.34926284E-03
    22.50   0.85609008       0.34916150E-03
    22.50   0.85582739       0.34906001E-03
    22.50   0.85556452       0.34895843E-03
    22.50   0.85530263       0.34885733E-03
    22.50   0.85504054       0.34875609E-03
    22.50   0.85477768       0.34865457E-03
    22.50   0.85451576       0.34855345E-03
    22.50   0.85425321       0.34845203E-03
    22.50   0.85399093       0.34835070E-03
    22.50   0.85372886       0.34824950E-03
    22.50   0.85346687       0.34814829E-03
    22.50   0.85320428       0.34804684E-03
    22.50   0.85294246       0.34794578E-03
    22.50   0.85268074       0.34784468E-03
    27.50   0.61657520       0.27246591E-03
    27.50   0.61638950       0.27238888E-03
    27.50   0.61620386       0.27231187E-03
    27.50   0.61601843       0.27223495E-03
    27.50   0.61583267       0.27215787E-03
    27.50   0.61564716       0.27208091E-03
    27.50   0.61546154       0.27200391E-03
    27.50   0.61527611       0.27192698E-03
    27.50   0.61509055       0.27185002E-03
    27.50   0.61490506       0.27177303E-03
    27.50   0.61471975       0.27169617E-03
    27.50   0.61453403       0.27161909E-03
    27.50   0.61434903       0.27154236E-03
    27.50   0.61416352       0.27146540E-03
    27.50   0.61397817       0.27138849E-03
    27.50   0.61379296       0.27131167E-03
    27.50   0.61360779       0.27123486E-03
    27.50   0.61342241       0.27115793E-03
    27.50   0.61323690       0.27108092E-03
    27.50   0.61305211       0.27100430E-03
    27.50   0.61286716       0.27092756E-03
    27.50   0.61268166       0.27085060E-03
    27.50   0.61249685       0.27077396E-03
    27.50   0.61231159       0.27069709E-03
    27.50   0.61212648       0.27062027E-03
    27.50   0.61194155       0.27054357E-03
    27.50   0.61175666       0.27046684E-03
    27.50   0.61157135       0.27038993E-03
    27.50   0.61138662       0.27031334E-03
    27.50   0.61120191       0.27023669E-03
    32.50   0.46300171       0.22087973E-03
    32.50   0.46286424       0.22081859E-03
    32.50   0.46272681       0.22075746E-03
    32.50   0.46258954       0.22069641E-03
    32.50   0.46245202       0.22063523E-03
    32.50   0.46231469       0.22057415E-03
    32.50   0.46217728       0.22051304E-03
    32.50   0.46204001       0.22045198E-03
    32.50   0.46190264       0.22039089E-03
    32.50   0.46176532       0.22032977E-03
    32.50   0.46162815       0.22026878E-03
    32.50   0.46149065       0.22020759E-03
    32.50   0.46135369       0.22014668E-03
    32.50   0.46121635       0.22008560E-03
    32.50   0.46107913       0.22002454E-03
    32.50   0.46094202       0.21996357E-03
    32.50   0.46080494       0.21990260E-03
    32.50   0.46066770       0.21984154E-03
    32.50   0.46053035       0.21978040E-03
    32.50   0.46039356       0.21971959E-03
    32.50   0.46025664       0.21965867E-03
    32.50   0.46011930       0.21959758E-03
    32.50   0.45998249       0.21953675E-03
