 CMS collision Energy =    13000.000000000000     
 Collider type = pp
 ======================================
 Factorization scale                =    135.00000000000000     
 Renormalization scale              =    135.00000000000000     
 ==================================
 NLO QCD + NLO EW Cross-Section
 ======================================
 EW input parameters: Gmu scheme
 Fermi constant (1/GeV^2)           =    1.1663700000000000E-005
 ======================================
 Lepton mass (GeV)                  =   0.10500000000000000     
 W mass (GeV)                       =    80.403000000000006     
 W width (GeV)                      =    2.1410000000000000     
 Z mass (GeV)                       =    91.187600000000003     
 Z width (GeV)                      =    2.4952000000000001     
 Top mass (GeV)                     =    172.90000000000001     
 Higgs mass (GeV)                   =    125.00000000000000     
 ======================================
 Strong coupling                    =   0.11141475266772986     
 PDF set = CT14qed_inc_proton                                          
 ======================================
 Z pole focus OFF
 Lower M limit for non-Zpole     =    110.00000000000000     
 Upper M limit for non-Zpole     =    160.00000000000000     
 ======================================
 Lepton-pair invariant mass minimum =    110.00000000000000     
 Lepton-pair invariant mass maximum =    160.00000000000000     
 Transverse mass minimum            =    0.0000000000000000     
 Transverse mass maximum            =    100000.00000000000     
 Z pT minimum                       =    0.0000000000000000     
 Z pT maximum                       =    100000.00000000000     
 Z rapidity minimum                 =   -2.3999999999999999     
 Z rapidity maximum                 =    2.3999999999999999     
 Lepton pT minimum                  =    0.0000000000000000     
 Lepton pT maximum                  =    100000.00000000000     
 Anti-lepton pT minimum             =    0.0000000000000000     
 Anti-lepton pT maximum             =    100000.00000000000     
 Lepton eta absolute value?         =   T
 Lepton pseudorapidity minimum      =    0.0000000000000000     
 Lepton pseudorapidity maximum      =    100.00000000000000     
 Anti-lepton eta absolute value?    =   T
 Anti-lepton pseudorapidity minimum =    0.0000000000000000     
 Anti-lepton pseudorapidity maximum =    100.00000000000000     
 ======================================
 Photon Recombination Cone Size     =      0.0000000000000000     
 Minimum pT for Observable Photon   =   0.50000000000000000     
 Maximum eta for Observable Photon  =    2.5000000000000000     
 Minimum Number of Photon           =             0
 Maximum Number of Photon           =             1
 ======================================
 Jet merging algorithm              =   akta
 Jet algorithm cone size (deltaR)   =   0.40000000000000002     
 parton-parton Rsep (cone algo only)=    1.3000000000000000     
 Minimum pT for Observable Jets     =    30.000000000000000     
 Maximum eta for Observable Jets    =    4.7000000000000002     
 Minimum Number of Jets             =             0
 Maximum Number of Jets             =             2
 Leading jet pT minimum             =    0.0000000000000000     
 ======================================
 Lep-Anti-lep deltaR minimum        =    0.0000000000000000     
 Lep-Anti-lep deltaPhi minimum      =    0.0000000000000000     
 Lep-Anti-lep deltaPhi maximum      =    4.0000000000000000     
 Lep-Jet deltaR minimum             =    0.0000000000000000     
 Lep-Photon deltaR minimum          =    0.0000000000000000     
 ======================================
 Rapidity of Z cutoff for CS angles =    0.0000000000000000     
 
 ===========   VEGAS PARAMETERS   ========
 
 Maximum number of evaluations      =    200000000
 Actual number of evaluations       =    200200000
 Requested relative precision (%)   =    1.0000000000000000E-002
 Requested absolute precision       =    0.0000000000000000     
 Total integration time (sec)       =    135765.00000000000     
 Random number seed                 =           99
 
 ===========   RESULT    =================
 
 Sigma (pb)                  =    12.926634298005810     
 Error (pb)                  =    1.6959217306796565E-003
 chi^2/iteration             =   0.49171184732216944     
 
 ===========   HISTOGRAMS    =================
      bin           weight    numerical error

  ----   Z/W pT         ----

     2.50   0.63965801       0.26481744E-02
     7.50    4.6227003       0.15889246E-02
    12.50    2.1555995       0.77729094E-03
    17.50    1.2864088       0.48469705E-03
    22.50   0.86055885       0.35088751E-03
    27.50   0.61676108       0.27254306E-03
    32.50   0.46313931       0.22094096E-03
    37.50   0.35992900       0.18452839E-03
    42.50   0.28731772       0.15786301E-03
    47.50   0.23332424       0.13714694E-03
    52.50   0.19212803       0.12053554E-03
    57.50   0.15975836       0.10673165E-03
    62.50   0.13433486       0.95562254E-04
    67.50   0.11388237       0.86043387E-04
    72.50   0.96871468E-01   0.77546373E-04
    77.50   0.83100549E-01   0.70282858E-04
    82.50   0.71697598E-01   0.63921203E-04
    87.50   0.61815928E-01   0.58198613E-04
    92.50   0.53741349E-01   0.53363083E-04
    97.50   0.46843454E-01   0.48921188E-04
   102.50   0.40866069E-01   0.44794746E-04
   107.50   0.35926679E-01   0.41333820E-04
   112.50   0.31578952E-01   0.38029351E-04
   117.50   0.27793103E-01   0.35019174E-04
   122.50   0.24592153E-01   0.32393481E-04
   127.50   0.21801271E-01   0.30030255E-04
   132.50   0.19400487E-01   0.27831381E-04
   137.50   0.17290411E-01   0.25882435E-04
   142.50   0.15396056E-01   0.24007202E-04
   147.50   0.13761812E-01   0.22379026E-04
   152.50   0.12276034E-01   0.20719255E-04
   157.50   0.11038972E-01   0.19333634E-04
   162.50   0.99334288E-02   0.18069842E-04
   167.50   0.89327228E-02   0.16856599E-04
   172.50   0.80828473E-02   0.15810872E-04
   177.50   0.73167707E-02   0.14848026E-04
   182.50   0.66124054E-02   0.13854491E-04
   187.50   0.59910192E-02   0.12994470E-04
   192.50   0.54467695E-02   0.12210311E-04
   197.50   0.49405912E-02   0.11632910E-04

  ----   Z/W rapidity   ----

    -2.30   0.58435037E-01   0.27781352E-03
    -2.10   0.17728632       0.33988178E-03
    -1.90   0.29695927       0.39531648E-03
    -1.70   0.40858092       0.44131207E-03
    -1.50   0.50720111       0.47747041E-03
    -1.30   0.59231735       0.51433704E-03
    -1.10   0.65800806       0.53889159E-03
    -0.90   0.71383266       0.55003225E-03
    -0.70   0.74541439       0.54823911E-03
    -0.50   0.76110443       0.53947550E-03
    -0.30   0.77015275       0.53364938E-03
    -0.10   0.77360874       0.50792539E-03
     0.10   0.77534562       0.52225853E-03
     0.30   0.76921241       0.51471206E-03
     0.50   0.76138312       0.51169630E-03
     0.70   0.74520269       0.50889824E-03
     0.90   0.71350920       0.49552977E-03
     1.10   0.65899391       0.49333411E-03
     1.30   0.59276205       0.47998939E-03
     1.50   0.50811184       0.44943931E-03
     1.70   0.40860597       0.41780449E-03
     1.90   0.29654690       0.38034778E-03
     2.10   0.17753688       0.32658081E-03
     2.30   0.58426361E-01   0.27707870E-03

  ----   Q_ll Invaria   ----

   110.50   0.84459942       0.46109542E-03
   111.50   0.76891066       0.50199161E-03
   112.50   0.70255239       0.50223349E-03
   113.50   0.64508388       0.48782486E-03
   114.50   0.59500593       0.47500328E-03
   115.50   0.55040013       0.46362682E-03
   116.50   0.51039010       0.45921527E-03
   117.50   0.47546829       0.43831585E-03
   118.50   0.44377792       0.42938700E-03
   119.50   0.41470479       0.41479172E-03
   120.50   0.38915302       0.39234019E-03
   121.50   0.36535812       0.37966805E-03
   122.50   0.34397129       0.37599398E-03
   123.50   0.32436039       0.37531669E-03
   124.50   0.30603683       0.36507798E-03
   125.50   0.28946221       0.35541583E-03
   126.50   0.27458325       0.34538759E-03
   127.50   0.25990313       0.33939174E-03
   128.50   0.24779242       0.33261772E-03
   129.50   0.23550961       0.32512621E-03
   130.50   0.22390848       0.31877604E-03
   131.50   0.21343122       0.30830622E-03
   132.50   0.20368720       0.30411489E-03
   133.50   0.19480887       0.29655432E-03
   134.50   0.18662575       0.28943743E-03
   135.50   0.17788563       0.27320612E-03
   136.50   0.17055971       0.27282054E-03
   137.50   0.16373073       0.27161550E-03
   138.50   0.15710474       0.26475784E-03
   139.50   0.15064344       0.25963566E-03
   140.50   0.14490914       0.25512915E-03
   141.50   0.13937887       0.25368908E-03
   142.50   0.13364644       0.24826014E-03
   143.50   0.12910807       0.24394005E-03
   144.50   0.12468477       0.23830607E-03
   145.50   0.12001804       0.23402450E-03
   146.50   0.11557081       0.22937187E-03
   147.50   0.11116981       0.22611910E-03
   148.50   0.10755552       0.22288023E-03
   149.50   0.10392789       0.21872773E-03
   150.50   0.10047009       0.21722011E-03
   151.50   0.96869634E-01   0.21074623E-03
   152.50   0.93957031E-01   0.20981955E-03
   153.50   0.90605557E-01   0.20617777E-03
   154.50   0.87990996E-01   0.20260505E-03
   155.50   0.84898893E-01   0.19686165E-03
   156.50   0.82533942E-01   0.19196810E-03
   157.50   0.79667797E-01   0.18829922E-03
   158.50   0.77763133E-01   0.18284422E-03
   159.50   0.75062748E-01   0.17944323E-03

  ----   l-/lep. pT     ----

     2.50    0.0000000        0.0000000    
     7.50   0.62216900E-03   0.56791938E-05
    12.50   0.37732101E-01   0.77748120E-04
    17.50   0.87785927E-01   0.12905702E-03
    22.50   0.22147885       0.27700289E-03
    27.50   0.50191805       0.83577031E-03
    32.50   0.64449847       0.92577607E-03
    37.50   0.86225686       0.10812253E-02
    42.50    1.1207467       0.12213930E-02
    47.50    1.4600388       0.13571211E-02
    52.50    1.9209437       0.16196704E-02
    57.50    1.8737521       0.16138953E-02
    62.50    1.4684006       0.12129301E-02
    67.50   0.97343234       0.90033545E-03
    72.50   0.62353737       0.67727433E-03
    77.50   0.36590043       0.44422903E-03
    82.50   0.21218277       0.18995176E-03
    87.50   0.12181528       0.10140963E-03
    92.50   0.84397482E-01   0.78176731E-04
    97.50   0.62256962E-01   0.64562953E-04
   102.50   0.47702039E-01   0.55027236E-04
   107.50   0.37451873E-01   0.47683809E-04
   112.50   0.29930328E-01   0.41722469E-04
   117.50   0.24314959E-01   0.36889755E-04
   122.50   0.19943165E-01   0.32816939E-04
   127.50   0.16574016E-01   0.29426088E-04
   132.50   0.13847474E-01   0.26419472E-04
   137.50   0.11689213E-01   0.23764280E-04
   142.50   0.99182285E-02   0.21501666E-04
   147.50   0.84916588E-02   0.19615528E-04
   152.50   0.72856300E-02   0.17830451E-04
   157.50   0.62971280E-02   0.16291703E-04
   162.50   0.54713800E-02   0.14935586E-04
   167.50   0.47577704E-02   0.13682281E-04
   172.50   0.41490438E-02   0.12496243E-04
   177.50   0.36425260E-02   0.11569867E-04
   182.50   0.31990070E-02   0.10622437E-04
   187.50   0.28548333E-02   0.99012991E-05
   192.50   0.25081520E-02   0.90892341E-05
   197.50   0.22463978E-02   0.86659019E-05

  ----   l-/lep. eta    ----

    -2.30   0.43397399       0.67956068E-03
    -2.10   0.45762426       0.50282018E-03
    -1.90   0.47883314       0.49790768E-03
    -1.70   0.49946257       0.49454856E-03
    -1.50   0.52153970       0.49553193E-03
    -1.30   0.53992277       0.49476142E-03
    -1.10   0.56029722       0.49877335E-03
    -0.90   0.57611520       0.50260004E-03
    -0.70   0.58886693       0.50513190E-03
    -0.50   0.59751547       0.50770718E-03
    -0.30   0.60387799       0.51253353E-03
    -0.10   0.60513551       0.48548273E-03
     0.10   0.60674557       0.50225935E-03
     0.30   0.60260520       0.51891505E-03
     0.50   0.59778160       0.52027690E-03
     0.70   0.58954110       0.51947703E-03
     0.90   0.57542208       0.51577977E-03
     1.10   0.56053219       0.51690622E-03
     1.30   0.54012030       0.51160310E-03
     1.50   0.52046472       0.50924147E-03
     1.70   0.50067646       0.51017960E-03
     1.90   0.47843381       0.50937458E-03
     2.10   0.45765119       0.51078037E-03
     2.30   0.43515849       0.71409817E-03

  ----   l+/neu. pT     ----

     2.50    0.0000000        0.0000000    
     7.50   0.77899403E-03   0.72157095E-05
    12.50   0.45065250E-01   0.91026685E-04
    17.50   0.99470180E-01   0.14265200E-03
    22.50   0.23798415       0.28601910E-03
    27.50   0.51943028       0.83627597E-03
    32.50   0.66147518       0.92543688E-03
    37.50   0.87843017       0.10730836E-02
    42.50    1.1359903       0.12077026E-02
    47.50    1.4704267       0.13391643E-02
    52.50    1.9225656       0.16012790E-02
    57.50    1.8737394       0.16049880E-02
    62.50    1.4594613       0.12073769E-02
    67.50   0.96535229       0.89855657E-03
    72.50   0.61390073       0.67695886E-03
    77.50   0.35703915       0.44363429E-03
    82.50   0.20336459       0.18332833E-03
    87.50   0.11418463       0.92251813E-04
    92.50   0.77690159E-01   0.68671515E-04
    97.50   0.56289198E-01   0.55342693E-04
   102.50   0.42410490E-01   0.46142901E-04
   107.50   0.32851315E-01   0.39226121E-04
   112.50   0.25838538E-01   0.33678784E-04
   117.50   0.20714598E-01   0.29245163E-04
   122.50   0.16794402E-01   0.25598614E-04
   127.50   0.13788858E-01   0.22548715E-04
   132.50   0.11389565E-01   0.19932743E-04
   137.50   0.95335291E-02   0.17773639E-04
   142.50   0.79613256E-02   0.15750693E-04
   147.50   0.67613818E-02   0.14163115E-04
   152.50   0.57505888E-02   0.12757709E-04
   157.50   0.49237625E-02   0.11502109E-04
   162.50   0.42167918E-02   0.10343182E-04
   167.50   0.36479342E-02   0.94468249E-05
   172.50   0.31672541E-02   0.85631135E-05
   177.50   0.27527321E-02   0.77770021E-05
   182.50   0.24078741E-02   0.71109954E-05
   187.50   0.21101145E-02   0.65045303E-05
   192.50   0.18592289E-02   0.59775237E-05
   197.50   0.16411309E-02   0.55932324E-05

  ----   l+/neu. eta    ----

    -2.30   0.30648290       0.48134933E-03
    -2.10   0.35393968       0.40184968E-03
    -1.90   0.40398662       0.42480064E-03
    -1.70   0.45212706       0.45323646E-03
    -1.50   0.50041409       0.48416961E-03
    -1.30   0.54526616       0.50627122E-03
    -1.10   0.58675389       0.53078540E-03
    -0.90   0.62215175       0.55149638E-03
    -0.70   0.65005670       0.56875596E-03
    -0.50   0.67087958       0.57946324E-03
    -0.30   0.68191517       0.59758479E-03
    -0.10   0.68879954       0.57208183E-03
     0.10   0.68908085       0.59223018E-03
     0.30   0.68299879       0.60369845E-03
     0.50   0.67101676       0.59297072E-03
     0.70   0.65026327       0.57995579E-03
     0.90   0.62159032       0.56816892E-03
     1.10   0.58781246       0.54027128E-03
     1.30   0.54483744       0.52470953E-03
     1.50   0.50113039       0.49611832E-03
     1.70   0.45171001       0.46657230E-03
     1.90   0.40397184       0.44087941E-03
     2.10   0.35423738       0.41891371E-03
     2.30   0.30723546       0.50899450E-03

  ----   jet 1 pT       ----

     2.50    0.0000000        0.0000000    
     7.50    0.0000000        0.0000000    
    12.50    0.0000000        0.0000000    
    17.50    0.0000000        0.0000000    
    22.50    0.0000000        0.0000000    
    27.50   0.13476082E-01   0.24555591E-04
    32.50   0.43345174       0.21760939E-03
    37.50   0.34914700       0.18346402E-03
